roi_i,roi_j,label_i,label_j,network_i,network_j,same_network,fc_fisherz
47,151,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_1,SalVentAttn,SalVentAttn,1,-0.011813405161942214
47,152,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_2,SalVentAttn,SalVentAttn,1,-0.06178264652136267
47,153,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,SalVentAttn,SalVentAttn,1,0.8882737215726724
47,154,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_4,SalVentAttn,SalVentAttn,1,0.3355060906615249
47,155,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_Med_1,SalVentAttn,SalVentAttn,1,0.6673660781722166
47,156,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_Med_2,SalVentAttn,SalVentAttn,1,0.24347737516272025
47,157,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_Med_3,SalVentAttn,SalVentAttn,1,0.30563136165202887
47,158,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Limbic_OFC_1,SalVentAttn,Limbic,0,-0.06879029312142426
47,159,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Limbic_OFC_2,SalVentAttn,Limbic,0,-0.14846402160653083
47,160,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Limbic_OFC_3,SalVentAttn,Limbic,0,0.14177810610794134
47,161,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Limbic_TempPole_1,SalVentAttn,Limbic,0,0.014064100006043644
47,162,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Limbic_TempPole_2,SalVentAttn,Limbic,0,-0.011760117382684046
47,163,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Limbic_TempPole_3,SalVentAttn,Limbic,0,0.15338658220376358
47,164,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_Par_1,SalVentAttn,Cont,0,0.24613381235336013
47,165,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_Par_2,SalVentAttn,Cont,0,0.3675049755026135
47,166,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_Par_3,SalVentAttn,Cont,0,0.40453729405155514
47,167,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_Temp_1,SalVentAttn,Cont,0,0.07935806020185512
47,168,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCv_1,SalVentAttn,Cont,0,0.14266472623917037
47,169,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCl_1,SalVentAttn,Cont,0,0.16316734514184095
47,170,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCl_2,SalVentAttn,Cont,0,0.5994797429715126
47,171,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCl_3,SalVentAttn,Cont,0,0.6780522259190709
47,172,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCl_4,SalVentAttn,Cont,0,0.5669083837231758
47,173,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCl_5,SalVentAttn,Cont,0,0.3483493659065793
47,174,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCl_6,SalVentAttn,Cont,0,0.44877134238508826
47,175,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCl_7,SalVentAttn,Cont,0,0.38922657837026636
47,176,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_pCun_1,SalVentAttn,Cont,0,0.41269617291575
47,177,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_Cing_1,SalVentAttn,Cont,0,0.23621113206743033
47,178,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_Cing_2,SalVentAttn,Cont,0,0.08918837478900546
47,179,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCmp_1,SalVentAttn,Cont,0,0.022941166860898043
47,180,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Cont_PFCmp_2,SalVentAttn,Cont,0,0.13831010326767207
47,181,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Par_1,SalVentAttn,Default,0,0.16774791756844193
47,182,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Par_2,SalVentAttn,Default,0,0.1175645803537747
47,183,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Par_3,SalVentAttn,Default,0,0.022191978647375137
47,184,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Temp_1,SalVentAttn,Default,0,-0.08799262321030095
47,185,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Temp_2,SalVentAttn,Default,0,0.03179639235757508
47,186,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Temp_3,SalVentAttn,Default,0,0.011322266649383728
47,187,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Temp_4,SalVentAttn,Default,0,0.07598836029674871
47,188,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_Temp_5,SalVentAttn,Default,0,0.07632031485226576
47,189,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCv_1,SalVentAttn,Default,0,0.34376027202872317
47,190,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCdPFCm_1,SalVentAttn,Default,0,-0.07727225853119836
47,191,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCdPFCm_2,SalVentAttn,Default,0,-0.28429333360693754
47,192,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCdPFCm_3,SalVentAttn,Default,0,-0.1727997122819099
47,193,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCdPFCm_4,SalVentAttn,Default,0,-0.1823113277369549
47,194,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCdPFCm_5,SalVentAttn,Default,0,-0.20147157843447777
47,195,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCdPFCm_6,SalVentAttn,Default,0,0.0791148887919052
47,196,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_PFCdPFCm_7,SalVentAttn,Default,0,-0.07278851120288718
47,197,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_pCunPCC_1,SalVentAttn,Default,0,-0.035227975114017894
47,198,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_pCunPCC_2,SalVentAttn,Default,0,-0.20206722788382417
47,199,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_RH_Default_pCunPCC_3,SalVentAttn,Default,0,0.3764369741252156
48,49,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn,SalVentAttn,1,0.6704134439234786
48,50,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn,SalVentAttn,1,0.34126793430271235
48,51,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_Med_1,SalVentAttn,SalVentAttn,1,0.4318048872643286
48,52,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_Med_2,SalVentAttn,SalVentAttn,1,0.5096298233343359
48,53,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_Med_3,SalVentAttn,SalVentAttn,1,0.19790361934493533
48,54,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Limbic_OFC_1,SalVentAttn,Limbic,0,0.11210550981786531
48,55,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Limbic_OFC_2,SalVentAttn,Limbic,0,-0.003488867055912337
48,56,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Limbic_TempPole_1,SalVentAttn,Limbic,0,0.22039744792582358
48,57,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Limbic_TempPole_2,SalVentAttn,Limbic,0,0.07982102108504889
48,58,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Limbic_TempPole_3,SalVentAttn,Limbic,0,0.126762919695314
48,59,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Limbic_TempPole_4,SalVentAttn,Limbic,0,-0.0425009245566033
48,60,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_Par_1,SalVentAttn,Cont,0,-0.019583348963697695
48,61,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_Par_2,SalVentAttn,Cont,0,0.09807255796436473
48,62,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_Par_3,SalVentAttn,Cont,0,0.21467703642385363
48,63,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_Temp_1,SalVentAttn,Cont,0,0.010456250814693663
48,64,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_OFC_1,SalVentAttn,Cont,0,0.07049175326777876
48,65,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_PFCl_1,SalVentAttn,Cont,0,0.3201512601246965
48,66,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_PFCl_2,SalVentAttn,Cont,0,0.15215006062231967
48,67,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_PFCl_3,SalVentAttn,Cont,0,0.25789243286186664
48,68,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_PFCl_4,SalVentAttn,Cont,0,0.22526626451758042
48,69,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_PFCl_5,SalVentAttn,Cont,0,0.12317660113626103
48,70,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_pCun_1,SalVentAttn,Cont,0,0.3501580700703061
48,71,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_Cing_1,SalVentAttn,Cont,0,0.15457243688727734
48,72,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Cont_Cing_2,SalVentAttn,Cont,0,0.23835282416800752
48,73,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Temp_1,SalVentAttn,Default,0,0.08970103796424074
48,74,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Temp_2,SalVentAttn,Default,0,-0.1168450923922083
48,75,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Temp_3,SalVentAttn,Default,0,0.013693224551610355
48,76,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Temp_4,SalVentAttn,Default,0,0.015224773259913066
48,77,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Temp_5,SalVentAttn,Default,0,0.30084925005131175
48,78,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Par_1,SalVentAttn,Default,0,0.3174775156631328
48,79,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Par_2,SalVentAttn,Default,0,0.19306193442477546
48,80,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Par_3,SalVentAttn,Default,0,0.010466202344209077
48,81,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_Par_4,SalVentAttn,Default,0,-0.05685066003553467
48,82,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_1,SalVentAttn,Default,0,-0.035837453542986904
48,83,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_2,SalVentAttn,Default,0,-0.10420012312826413
48,84,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_3,SalVentAttn,Default,0,0.30980465116919975
48,85,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_4,SalVentAttn,Default,0,-0.028064219878330972
48,86,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_5,SalVentAttn,Default,0,0.6718526997381119
48,87,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_6,SalVentAttn,Default,0,-0.033627938256535705
48,88,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_7,SalVentAttn,Default,0,-0.07459159666408768
48,89,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_8,SalVentAttn,Default,0,0.0189618012104659
48,90,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_9,SalVentAttn,Default,0,-0.11538543045044877
48,91,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_10,SalVentAttn,Default,0,-0.025305499108961405
48,92,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_11,SalVentAttn,Default,0,0.06832644451319694
48,93,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_12,SalVentAttn,Default,0,-0.0842409556634589
48,94,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PFC_13,SalVentAttn,Default,0,-0.08241911965239453
48,95,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_pCunPCC_1,SalVentAttn,Default,0,0.1870404936016316
48,96,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_pCunPCC_2,SalVentAttn,Default,0,-0.005186128720012842
48,97,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_pCunPCC_3,SalVentAttn,Default,0,0.10681315719302312
48,98,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_pCunPCC_4,SalVentAttn,Default,0,0.14817162540762552
48,99,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_Default_PHC_1,SalVentAttn,Default,0,0.03078147555807645
48,100,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_1,SalVentAttn,Vis,0,0.10558355403527224
48,101,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_2,SalVentAttn,Vis,0,0.20644413631772948
48,102,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_3,SalVentAttn,Vis,0,-0.015768933915136556
48,103,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_4,SalVentAttn,Vis,0,0.30069990722042583
48,104,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_5,SalVentAttn,Vis,0,0.09645345490109032
48,105,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_6,SalVentAttn,Vis,0,0.1475565065655871
48,106,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_7,SalVentAttn,Vis,0,0.22947948497713927
48,107,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_8,SalVentAttn,Vis,0,-0.09400361542055699
48,108,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_9,SalVentAttn,Vis,0,0.1873413622460537
48,109,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_10,SalVentAttn,Vis,0,0.18520552798451118
48,110,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_11,SalVentAttn,Vis,0,-0.05709449890059293
48,111,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_12,SalVentAttn,Vis,0,0.12051845374280142
48,112,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_13,SalVentAttn,Vis,0,0.32643348011858775
48,113,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_14,SalVentAttn,Vis,0,0.2554532596804953
48,114,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Vis_15,SalVentAttn,Vis,0,0.07701275395571741
48,115,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_1,SalVentAttn,SomMot,0,0.3401984491535671
48,116,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_2,SalVentAttn,SomMot,0,0.250233554330728
48,117,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_3,SalVentAttn,SomMot,0,0.44400675778755616
48,118,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_4,SalVentAttn,SomMot,0,0.4148520703474584
48,119,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_5,SalVentAttn,SomMot,0,0.3498301468693935
48,120,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_6,SalVentAttn,SomMot,0,0.39969979445447845
48,121,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_7,SalVentAttn,SomMot,0,0.4213905436342415
48,122,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_8,SalVentAttn,SomMot,0,0.43168795294042417
48,123,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_9,SalVentAttn,SomMot,0,0.5284338268712325
48,124,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_10,SalVentAttn,SomMot,0,0.32852523513764753
48,125,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_11,SalVentAttn,SomMot,0,0.5909218913617625
48,126,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_12,SalVentAttn,SomMot,0,0.31816346966024067
48,127,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_13,SalVentAttn,SomMot,0,0.4392172158065744
48,128,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_14,SalVentAttn,SomMot,0,0.2756161054214687
48,129,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_15,SalVentAttn,SomMot,0,0.39222964572924046
48,130,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_16,SalVentAttn,SomMot,0,0.505600800543428
48,131,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_17,SalVentAttn,SomMot,0,0.43778147214888835
48,132,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_18,SalVentAttn,SomMot,0,0.5884945099317843
48,133,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SomMot_19,SalVentAttn,SomMot,0,0.37668556554021104
48,134,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_1,SalVentAttn,DorsAttn,0,0.07424905074527122
48,135,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_2,SalVentAttn,DorsAttn,0,0.3286601046413978
48,136,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_3,SalVentAttn,DorsAttn,0,0.6954148263282113
48,137,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_4,SalVentAttn,DorsAttn,0,0.27372681223109624
48,138,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_5,SalVentAttn,DorsAttn,0,0.3654957277516985
48,139,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_6,SalVentAttn,DorsAttn,0,-0.0012178499697781731
48,140,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_7,SalVentAttn,DorsAttn,0,0.2043706721159387
48,141,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_8,SalVentAttn,DorsAttn,0,0.01941896812994658
48,142,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_9,SalVentAttn,DorsAttn,0,0.5044378580503345
48,143,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_Post_10,SalVentAttn,DorsAttn,0,0.4791982107317204
48,144,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_FEF_1,SalVentAttn,DorsAttn,0,0.31357440517624513
48,145,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_FEF_2,SalVentAttn,DorsAttn,0,0.286700631710642
48,146,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_DorsAttn_PrCv_1,SalVentAttn,DorsAttn,0,0.5018213832805131
48,147,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_TempOccPar_1,SalVentAttn,SalVentAttn,1,0.4041537937260154
48,148,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_TempOccPar_2,SalVentAttn,SalVentAttn,1,0.25493266040545126
48,149,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_TempOccPar_3,SalVentAttn,SalVentAttn,1,0.6367453426304153
48,150,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_PrC_1,SalVentAttn,SalVentAttn,1,0.41772918253888314
48,151,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_1,SalVentAttn,SalVentAttn,1,0.2972488819901346
48,152,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_2,SalVentAttn,SalVentAttn,1,0.23448567465788234
48,153,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_3,SalVentAttn,SalVentAttn,1,0.48348897208639946
48,154,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,SalVentAttn,SalVentAttn,1,0.7284700472554564
48,155,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_Med_1,SalVentAttn,SalVentAttn,1,0.5279531589133051
48,156,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_Med_2,SalVentAttn,SalVentAttn,1,0.5146874420620977
48,157,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_Med_3,SalVentAttn,SalVentAttn,1,0.16755214150126374
48,158,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Limbic_OFC_1,SalVentAttn,Limbic,0,-0.04392643731430006
48,159,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Limbic_OFC_2,SalVentAttn,Limbic,0,-0.014747826465175945
48,160,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Limbic_OFC_3,SalVentAttn,Limbic,0,0.05660190613295204
48,161,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Limbic_TempPole_1,SalVentAttn,Limbic,0,0.111307337556853
48,162,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Limbic_TempPole_2,SalVentAttn,Limbic,0,0.1149152848936528
48,163,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Limbic_TempPole_3,SalVentAttn,Limbic,0,0.21441612701244886
48,164,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_Par_1,SalVentAttn,Cont,0,0.20483246719143877
48,165,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_Par_2,SalVentAttn,Cont,0,0.11362707107929496
48,166,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_Par_3,SalVentAttn,Cont,0,0.10107290122928607
48,167,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_Temp_1,SalVentAttn,Cont,0,0.07823230471118958
48,168,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCv_1,SalVentAttn,Cont,0,0.08439792578658341
48,169,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCl_1,SalVentAttn,Cont,0,0.29238382895361925
48,170,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCl_2,SalVentAttn,Cont,0,0.33576052686295094
48,171,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCl_3,SalVentAttn,Cont,0,0.4571707269234636
48,172,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCl_4,SalVentAttn,Cont,0,0.18442567501505133
48,173,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCl_5,SalVentAttn,Cont,0,0.31044254671671234
48,174,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCl_6,SalVentAttn,Cont,0,0.17927483877071215
48,175,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCl_7,SalVentAttn,Cont,0,0.037029114333542376
48,176,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_pCun_1,SalVentAttn,Cont,0,0.4435651794207664
48,177,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_Cing_1,SalVentAttn,Cont,0,0.2842669021262627
48,178,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_Cing_2,SalVentAttn,Cont,0,0.15713494772995507
48,179,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCmp_1,SalVentAttn,Cont,0,0.0852639333079334
48,180,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Cont_PFCmp_2,SalVentAttn,Cont,0,-0.02429561574688096
48,181,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Par_1,SalVentAttn,Default,0,0.12134763896491112
48,182,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Par_2,SalVentAttn,Default,0,0.10263623530369581
48,183,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Par_3,SalVentAttn,Default,0,-0.055080742388343706
48,184,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Temp_1,SalVentAttn,Default,0,0.16615048437853672
48,185,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Temp_2,SalVentAttn,Default,0,-0.02454185190979675
48,186,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Temp_3,SalVentAttn,Default,0,0.1254445374270469
48,187,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Temp_4,SalVentAttn,Default,0,0.045973545595581956
48,188,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_Temp_5,SalVentAttn,Default,0,0.1339217885578975
48,189,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_PFCv_1,SalVentAttn,Default,0,0.5577776293104361
48,190,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_PFCdPFCm_1,SalVentAttn,Default,0,-0.05264950765942107
48,191,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_PFCdPFCm_2,SalVentAttn,Default,0,-0.08778258089063957
48,192,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_PFCdPFCm_3,SalVentAttn,Default,0,-0.0233530363795234
48,193,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_PFCdPFCm_4,SalVentAttn,Default,0,-0.0658554309907954
48,194,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_RH_Default_PFCdPFCm_5,SalVentAttn,Default,0,-0.11338214667856276
